multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,mes_es
2785,J1S1,2021-09-01,15:38,86.0,60,AV LIBERTADOR,,PAGADA,26.0,23.0,Septiembre
2786,UM 96 201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,59.0,57.0,Febrero
2788,GE 1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,12.0,10.0,Enero
2789,CBM UK,2021-09-22,00:00,144.0,80,AV LIBERTADOR,R01,APELADA,64.0,60.0,Septiembre
2790,CT5 B876,2023-10-26,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,53.0,Octubre
2791,8B90638,2021-02-20,19:59,125.0,60,AV LIBERTADOR,R01,PAGADA,65.0,62.0,Febrero
2796,M PX 9357,2020-10-21,15:39,116.0,60,AV LIBERTADOR,R03,PAGADA,56.0,53.0,Octubre
2797,BP717,2020-07-02,15:39,92.0,40,AV SIEMPRE VIVA,,IMPAGA,52.0,50.0,Julio
2798,OUTSTDN,1932-01-01,10:54,122.0,60,AV SIEMPRE VIVA,R01,PAGADA,62.0,59.0,Enero
2806,GOOGLE,1932-01-01,09:55,104.0,40,AV LIBERTADOR,,PAGADA,64.0,62.0,Enero
2810,41 RS TZ,1932-01-01,09:55,60.0,40,AV SIEMPRE VIVA,,ERROR,20.0,18.0,Enero
2811,DI2 LOT,2022-07-29,09:56,86.0,80,RUTA 9,R01,IMPAGA,6.0,2.0,Julio
2814,WE FLYN,2020-12-13,15:39,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,Diciembre
2817,WU 341 A,2021-05-08,09:56,112.0,40,AV SIEMPRE VIVA,,IMPAGA,72.0,70.0,Mayo
2820,X IIUME,2020-12-10,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,25.0,Diciembre
2821,BB 8986,1932-01-01,00:00,62.0,40,AV LIBERTADOR,R02,IMPAGA,22.0,20.0,Enero
2824,B 81 JKY,2021-09-23,15:40,142.0,80,RUTA 9,R03,PAGADA,62.0,58.0,Septiembre
2825,81ZFJD,1932-01-01,10:54,62.0,40,AV LIBERTADOR,,IMPAGA,22.0,20.0,Enero
2826,W326 AVE,2024-01-06,10:55,138.0,80,AV SIEMPRE VIVA,,PAGADA,58.0,54.0,Enero
2827,57 777 70,2022-08-26,00:00,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,62.0,Agosto
2828,N HZ 1002,2023-04-12,15:40,116.0,60,RUTA 9,,APELADA,56.0,53.0,Abril
2831,GLEN1E,2021-12-31,09:57,118.0,40,AV LIBERTADOR,R01,ERROR,78.0,76.0,Diciembre
2837,W326 AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,67.0,Enero
2839,YLO8 WUE,2022-11-20,20:01,88.0,40,RUTA 9,,PAGADA,48.0,46.0,Noviembre
2845,831 MDB,2023-01-20,09:58,154.0,80,AV LIBERTADOR,R01,IMPAGA,74.0,70.0,Enero
2847,RFH 373,2022-08-15,09:58,145.0,80,AV SIEMPRE VIVA,,ERROR,65.0,61.0,Agosto
2848,VNK296 GP,2020-09-05,15:40,125.0,60,AV LIBERTADOR,R01,IMPAGA,65.0,62.0,Septiembre
2853,M VU 4688,1932-01-01,00:00,109.0,40,AV SIEMPRE VIVA,R02,PAGADA,69.0,67.0,Enero
2854,UM 96 201,2023-11-05,00:00,129.0,80,AV SIEMPRE VIVA,R01,PAGADA,49.0,45.0,Noviembre
2855,990 XYK,1932-01-01,10:56,110.0,60,RUTA 9,R03,IMPAGA,50.0,47.0,Enero
2857,UW3932,2022-05-13,20:02,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0,Mayo
2858,CBM UK,2020-08-08,00:00,128.0,80,RUTA 9,R03,ERROR,48.0,44.0,Agosto
2862,MX60 NZA,1932-01-01,09:59,141.0,80,RUTA 9,R01,PAGADA,61.0,57.0,Enero
2863,X IIUME,2022-11-21,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,39.0,Noviembre
2868,PIW 4215,2021-12-23,09:59,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0,Diciembre
2870,X IIUME,2020-05-02,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,50.0,Mayo
2871,GE 1466,1932-01-01,20:02,76.0,40,AV LIBERTADOR,R02,ERROR,36.0,34.0,Enero
2873,M43 1ZW,1932-01-01,10:57,59.0,40,AV SIEMPRE VIVA,,ERROR,19.0,17.0,Enero
2877,WU08 YWC,1932-01-01,10:57,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0,Enero
2878,M43 1ZW,2023-04-26,20:03,70.0,60,AV SIEMPRE VIVA,R02,PAGADA,10.0,7.0,Abril
2879,589222,2024-02-02,10:58,73.0,40,AV LIBERTADOR,,APELADA,33.0,31.0,Febrero
2885,29 999 61,1932-01-01,10:58,55.0,40,RUTA 9,R03,PAGADA,15.0,13.0,Enero
2887,VY 90 540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0,Enero
2888,41 RS TZ,2021-04-21,10:58,99.0,60,RUTA 9,R03,IMPAGA,39.0,36.0,Abril
2892,831 MDB,2023-05-24,20:03,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,54.0,Mayo
2895,57 777 70,2023-09-30,15:42,85.0,40,AV LIBERTADOR,R03,IMPAGA,45.0,43.0,Septiembre
2897,99 998 68,2020-01-21,20:04,85.0,80,AV SIEMPRE VIVA,,ERROR,5.0,1.0,Enero
2899,VTII AHV,1932-01-01,00:00,90.0,80,AV SIEMPRE VIVA,R02,ERROR,10.0,6.0,Enero
2901,WU08 YWC,1932-01-01,10:58,101.0,40,AV SIEMPRE VIVA,,APELADA,61.0,59.0,Enero
2906,PIW 4215,1932-01-01,10:00,117.0,60,AV LIBERTADOR,R02,IMPAGA,57.0,54.0,Enero
2907,BX 55 DOG,2021-11-26,10:00,93.0,60,RUTA 9,R02,IMPAGA,33.0,30.0,Noviembre
2908,3646 HBH,2022-11-12,10:59,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,54.0,Noviembre
2910,CD 056 01,2022-10-25,15:42,102.0,80,RUTA 9,R02,APELADA,22.0,18.0,Octubre
2911,M43 1ZW,2023-10-10,10:59,68.0,40,AV SIEMPRE VIVA,R01,IMPAGA,28.0,26.0,Octubre
2912,FVIO UHP,1932-01-01,10:59,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,54.0,Enero
2913,CT5 B876,2020-08-05,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0,Agosto
2916,BHRP 770,1932-01-01,00:00,95.0,40,AV LIBERTADOR,,PAGADA,55.0,53.0,Enero
2917,6NCE831,1932-01-01,15:43,49.0,40,AV SIEMPRE VIVA,R01,ERROR,9.0,7.0,Enero
2918,HAMSTUR,2021-05-05,11:00,92.0,80,AV LIBERTADOR,,PAGADA,12.0,8.0,Mayo
2921,WE FLYN,2021-07-19,00:00,121.0,80,RUTA 9,R02,ERROR,41.0,37.0,Julio
2924,WU08 YWC,2020-05-10,10:01,130.0,80,AV SIEMPRE VIVA,R03,PAGADA,50.0,46.0,Mayo
2925,OUTSTDN,2022-04-08,20:05,68.0,40,RUTA 9,R02,ERROR,28.0,26.0,Abril
2927,589222,2020-11-14,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,13.0,Noviembre
2928,YLO8 WUE,2020-12-26,00:00,97.0,40,RUTA 9,R01,ERROR,57.0,55.0,Diciembre
2931,N HZ 1002,2022-07-17,15:43,122.0,60,AV LIBERTADOR,R01,ERROR,62.0,59.0,Julio
2933,WE FLYN,2022-07-04,15:43,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0,Julio
2934,BB 8986,2020-12-11,11:00,96.0,80,AV LIBERTADOR,R02,ERROR,16.0,12.0,Diciembre
2937,81ZFJD,2023-12-17,10:01,87.0,80,AV LIBERTADOR,R01,PAGADA,7.0,3.0,Diciembre
2942,691 XC 80,2022-03-02,15:44,123.0,60,AV SIEMPRE VIVA,R01,APELADA,63.0,60.0,Marzo
2944,NTHG LFT,2022-11-10,20:05,47.0,40,RUTA 9,R02,APELADA,7.0,5.0,Noviembre
2945,FD 1475,1932-01-01,20:05,107.0,60,AV SIEMPRE VIVA,R03,APELADA,47.0,44.0,Enero
2947,OUTSTDN,1932-01-01,00:00,77.0,60,AV SIEMPRE VIVA,R02,ERROR,17.0,14.0,Enero
2953,INTIGR8,2021-12-26,15:44,154.0,80,AV LIBERTADOR,R02,IMPAGA,74.0,70.0,Diciembre
2957,691 XC 80,2020-12-05,11:00,135.0,60,AV LIBERTADOR,R02,PAGADA,75.0,72.0,Diciembre
2958,GLEN1E,2021-01-07,10:02,64.0,40,RUTA 9,R03,IMPAGA,24.0,22.0,Enero
2960,8B90638,1932-01-01,11:01,55.0,40,AV SIEMPRE VIVA,R03,APELADA,15.0,13.0,Enero
2961,3646 HBH,2021-04-03,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,64.0,Abril
2962,GLEN1E,2022-11-06,00:00,149.0,80,AV SIEMPRE VIVA,,ERROR,69.0,65.0,Noviembre
2965,T0Y DR,2020-11-08,11:01,137.0,80,RUTA 9,R03,PAGADA,57.0,53.0,Noviembre
2966,BP717,1932-01-01,15:45,112.0,40,AV LIBERTADOR,R03,APELADA,72.0,70.0,Enero
2970,DK 414 N,2022-01-28,10:02,89.0,40,AV LIBERTADOR,R02,APELADA,49.0,47.0,Enero
2972,W326 AVE,2020-07-02,00:00,113.0,60,AV LIBERTADOR,,ERROR,53.0,50.0,Julio
2973,29 999 61,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,18.0,Enero
2978,831 MDB,2023-03-11,00:00,139.0,60,AV SIEMPRE VIVA,R02,ERROR,79.0,76.0,Marzo
2981,X IIUME,2021-07-23,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,Julio
2982,HF 58 HXP,2020-06-24,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,34.0,Junio
2983,589222,2020-12-08,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0,Diciembre
2984,M20 CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,Junio
2985,J1S1,2021-11-21,00:00,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0,Noviembre
2988,409,2023-06-18,00:00,100.0,60,AV LIBERTADOR,R03,ERROR,40.0,37.0,Junio
2989,691 XC 80,2022-10-30,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,54.0,Octubre
2990,INTIGR8,2023-03-15,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,26.0,Marzo
2992,J1S1,2022-01-01,10:03,118.0,80,AV LIBERTADOR,R03,ERROR,38.0,34.0,Enero
2993,INTIGR8,2021-04-26,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,30.0,Abril
2997,CBM UK,1932-01-01,15:46,54.0,40,AV LIBERTADOR,R01,IMPAGA,14.0,12.0,Enero
2998,990 XYK,1932-01-01,20:07,87.0,60,AV LIBERTADOR,,PAGADA,27.0,24.0,Enero
3001,MX60 NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,55.0,Mayo
3002,8B90638,2021-10-24,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,25.0,Octubre
3008,GCP332,2021-01-11,11:03,116.0,80,RUTA 9,,APELADA,36.0,32.0,Enero
3009,BB 8986,2022-03-04,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,41.0,Marzo
3010,UM 96 201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,15.0,Enero
3013,FD 1475,2020-11-30,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,Noviembre
3014,RFH 373,2020-01-28,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,36.0,Enero
3017,FD 1475,1932-01-01,10:04,109.0,60,RUTA 9,,IMPAGA,49.0,46.0,Enero
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,16.0,Febrero
3022,HAMSTUR,1932-01-01,15:47,132.0,60,RUTA 9,,IMPAGA,72.0,69.0,Enero
3023,57 777 70,2023-05-14,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,33.0,Mayo
3036,990 XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,9.0,Enero
3037,GOOGLE,2023-02-22,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,44.0,Febrero
3040,BM 351,1932-01-01,20:09,111.0,80,RUTA 9,R02,APELADA,31.0,27.0,Enero
3042,T0Y DR,2023-04-28,00:00,73.0,60,RUTA 9,,IMPAGA,13.0,10.0,Abril
3046,GLEN1E,2023-04-23,20:09,76.0,40,AV SIEMPRE VIVA,R03,ERROR,36.0,34.0,Abril
3049,RFH 373,1932-01-01,00:00,150.0,80,RUTA 9,,APELADA,70.0,66.0,Enero
3051,CBM UK,1932-01-01,20:09,99.0,80,RUTA 9,,IMPAGA,19.0,15.0,Enero
3053,M VU 4688,2021-03-29,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,42.0,Marzo
3054,AWS 167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,Enero
3055,YLO8 WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,Enero
3057,8B90638,2020-07-03,00:00,139.0,60,RUTA 9,,PAGADA,79.0,76.0,Julio
3058,UW3932,1932-01-01,15:48,93.0,80,RUTA 9,,IMPAGA,13.0,9.0,Enero
3059,831 MDB,2021-08-29,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,69.0,67.0,Agosto
3064,FD 1475,2023-09-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,24.0,Septiembre
3066,VY 90 540,2023-12-11,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0,Diciembre
3067,T0Y DR,2021-06-08,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,Junio
3068,M20 CPR,1932-01-01,11:05,115.0,40,AV LIBERTADOR,,PAGADA,75.0,73.0,Enero
3070,PIW 4215,2020-11-10,10:05,74.0,60,RUTA 9,,ERROR,14.0,11.0,Noviembre
3072,UW3932,2023-01-05,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,Enero
3073,691 XC 80,1932-01-01,20:10,120.0,60,AV SIEMPRE VIVA,,ERROR,60.0,57.0,Enero
3075,810 TCH,2023-06-17,20:11,109.0,80,AV LIBERTADOR,,ERROR,29.0,25.0,Junio
3076,99 998 68,2021-01-30,00:00,118.0,40,AV SIEMPRE VIVA,R02,ERROR,78.0,76.0,Enero
3077,B 81 JKY,2023-06-19,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,72.0,70.0,Junio
3083,VTII AHV,2022-10-09,20:11,94.0,60,RUTA 9,R03,PAGADA,34.0,31.0,Octubre
3084,CT5 B876,2020-08-08,20:11,85.0,40,AV LIBERTADOR,,APELADA,45.0,43.0,Agosto
3086,GE 1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,36.0,34.0,Enero
3087,B 81 JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,42.0,40.0,Diciembre
3088,HAMSTUR,1932-01-01,10:06,94.0,40,AV LIBERTADOR,,ERROR,54.0,52.0,Enero
3089,TL03 GOG,2020-06-14,15:49,106.0,60,AV LIBERTADOR,,IMPAGA,46.0,43.0,Junio
3091,589222,2023-07-05,00:00,121.0,60,AV LIBERTADOR,,IMPAGA,61.0,58.0,Julio
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,27.0,23.0,Agosto
3094,T0Y DR,2021-08-14,15:49,91.0,60,RUTA 9,,ERROR,31.0,28.0,Agosto
3095,810 TCH,2020-05-06,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,8.0,6.0,Mayo
3100,NTHG LFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,30.0,27.0,Septiembre
3101,409,1932-01-01,00:00,93.0,40,AV SIEMPRE VIVA,,IMPAGA,53.0,51.0,Enero
3102,BHRP 770,2021-04-11,20:12,55.0,40,RUTA 9,,PAGADA,15.0,13.0,Abril
3104,UM 96 201,2024-01-28,20:12,90.0,60,AV SIEMPRE VIVA,,APELADA,30.0,27.0,Enero
3109,8B90638,2024-01-15,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,8.0,5.0,Enero
3110,0695 DVH,2020-08-14,00:00,114.0,40,RUTA 9,,IMPAGA,74.0,72.0,Agosto
3111,DK 414 N,2023-10-07,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,45.0,43.0,Octubre
3112,M PX 9357,2020-12-01,00:00,69.0,40,AV LIBERTADOR,,ERROR,29.0,27.0,Diciembre
3113,T0Y DR,2023-07-02,15:50,122.0,60,RUTA 9,R03,ERROR,62.0,59.0,Julio
3114,VTII AHV,2022-01-26,00:00,92.0,80,AV SIEMPRE VIVA,,PAGADA,12.0,8.0,Enero
3117,OUTSTDN,2023-02-23,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,13.0,11.0,Febrero
3122,J1S1,1932-01-01,11:06,91.0,60,AV SIEMPRE VIVA,R01,APELADA,31.0,28.0,Enero
3125,6EVY261,2022-12-05,00:00,138.0,60,AV LIBERTADOR,R01,ERROR,78.0,75.0,Diciembre
3127,M PX 9357,2020-01-26,11:07,50.0,40,AV LIBERTADOR,R02,ERROR,10.0,8.0,Enero
3128,831 MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,20.0,18.0,Diciembre
3137,N HZ 1002,2022-11-26,11:08,65.0,60,AV LIBERTADOR,R02,APELADA,5.0,2.0,Noviembre
3138,PIW 4215,1932-01-01,15:51,82.0,60,RUTA 9,R03,IMPAGA,22.0,19.0,Enero
3139,W326 AVE,2021-08-04,15:51,109.0,40,AV LIBERTADOR,,ERROR,69.0,67.0,Agosto
3140,BX 55 DOG,1932-01-01,10:07,49.0,40,AV SIEMPRE VIVA,,ERROR,9.0,7.0,Enero
3142,HAMSTUR,2022-03-10,15:51,133.0,80,AV SIEMPRE VIVA,R02,APELADA,53.0,49.0,Marzo
3144,UW3932,1932-01-01,11:08,124.0,80,RUTA 9,,PAGADA,44.0,40.0,Enero
3148,GCP332,1932-01-01,10:08,135.0,80,RUTA 9,R02,ERROR,55.0,51.0,Enero
3149,INTIGR8,2023-12-31,15:52,130.0,80,AV SIEMPRE VIVA,R01,ERROR,50.0,46.0,Diciembre
3150,810 TCH,2023-09-23,00:00,130.0,60,RUTA 9,R02,APELADA,70.0,67.0,Septiembre
3155,HAMSTUR,2020-06-21,10:08,71.0,40,AV LIBERTADOR,R01,PAGADA,31.0,29.0,Junio
3156,TL03 GOG,2020-05-02,10:08,115.0,40,AV SIEMPRE VIVA,R02,ERROR,75.0,73.0,Mayo
3157,810 TCH,2021-11-15,11:08,96.0,60,RUTA 9,R01,ERROR,36.0,33.0,Noviembre
3158,DI2 LOT,2022-11-22,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,35.0,33.0,Noviembre
3160,GLEN1E,2021-05-01,15:52,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,62.0,Mayo
3161,FVIO UHP,2024-01-24,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,46.0,Enero
3162,HF 3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,64.0,61.0,Febrero
3164,6EVY261,2020-07-08,10:08,109.0,80,AV LIBERTADOR,,PAGADA,29.0,25.0,Julio
3166,BP717,2023-11-21,20:14,107.0,80,AV SIEMPRE VIVA,R02,IMPAGA,27.0,23.0,Noviembre
3168,M PX 9357,2020-12-19,20:14,43.0,40,RUTA 9,R01,APELADA,3.0,1.0,Diciembre
3169,J1S1,2021-11-23,11:09,85.0,60,AV LIBERTADOR,R03,APELADA,25.0,22.0,Noviembre
3171,3646 HBH,2024-02-03,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,47.0,Febrero
3176,99 998 68,2022-06-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,75.0,71.0,Junio
3177,WU 341 A,2020-12-21,15:53,103.0,60,RUTA 9,R03,PAGADA,43.0,40.0,Diciembre
3179,GN64 OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,5.0,2.0,Octubre
3181,UM 96 201,2021-04-22,20:15,123.0,60,RUTA 9,,PAGADA,63.0,60.0,Abril
3188,BHRP 770,2021-02-09,15:53,116.0,60,AV SIEMPRE VIVA,,APELADA,56.0,53.0,Febrero
3190,691 XC 80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0,Agosto
3192,B 81 JKY,2021-05-15,00:00,73.0,60,RUTA 9,R02,PAGADA,13.0,10.0,Mayo
3194,BP717,1932-01-01,20:15,82.0,40,RUTA 9,R02,ERROR,42.0,40.0,Enero
3195,OUTSTDN,2023-03-22,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,77.0,73.0,Marzo
3196,BM 351,1932-01-01,11:10,128.0,60,RUTA 9,,IMPAGA,68.0,65.0,Enero
3198,YLO8 WUE,2021-05-22,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,71.0,67.0,Mayo
3200,29 999 61,2023-08-11,00:00,126.0,80,AV LIBERTADOR,,PAGADA,46.0,42.0,Agosto
3202,M43 1ZW,2020-01-03,15:54,120.0,40,AV LIBERTADOR,,APELADA,80.0,78.0,Enero
3203,DI2 LOT,2020-10-09,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,12.0,8.0,Octubre
3205,0695 DVH,2023-02-24,10:09,140.0,60,RUTA 9,,IMPAGA,80.0,77.0,Febrero
3207,41 RS TZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,60.0,Mayo
3208,WE FLYN,2021-05-23,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,52.0,49.0,Mayo
3210,41 RS TZ,2022-11-06,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,71.0,Noviembre
3217,HK 06 YMX,1932-01-01,00:00,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0,Enero
3219,T0Y DR,2020-05-22,20:17,137.0,80,AV LIBERTADOR,R03,IMPAGA,57.0,53.0,Mayo
3221,BB 8986,2021-07-23,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,21.0,18.0,Julio
3222,VTII AHV,2021-07-16,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,58.0,54.0,Julio
3225,M43 1ZW,2020-06-02,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,75.0,71.0,Junio
3228,AI7 OVF,2021-02-03,20:18,119.0,60,RUTA 9,R02,PAGADA,59.0,56.0,Febrero
3231,HF 3461,2021-06-29,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,Junio
3233,HK 06 YMX,2022-09-03,11:11,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,Septiembre
3234,NTHG LFT,2022-01-26,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,41.0,38.0,Enero
3235,INTIGR8,2020-03-08,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,41.0,38.0,Marzo
3236,VY 90 540,2023-08-02,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,11.0,8.0,Agosto
3238,0695 DVH,2021-11-26,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,76.0,74.0,Noviembre
3242,VY 90 540,2023-01-19,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,52.0,Enero
3243,29 999 61,2022-02-01,20:19,102.0,80,AV LIBERTADOR,R01,ERROR,22.0,18.0,Febrero
3247,INTIGR8,2023-12-25,10:11,63.0,40,RUTA 9,,PAGADA,23.0,21.0,Diciembre
3249,GN64 OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,19.0,15.0,Enero
3250,INTIGR8,2020-01-14,11:12,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,Enero
3251,CT5 B876,2021-12-27,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,36.0,Diciembre
3253,409,2020-04-08,10:11,106.0,80,AV LIBERTADOR,R01,APELADA,26.0,22.0,Abril
3259,FVIO UHP,2023-11-15,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,75.0,Noviembre
3263,GCP332,2022-04-16,11:13,140.0,80,RUTA 9,R03,APELADA,60.0,56.0,Abril
3265,N HZ 1002,2021-07-04,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,70.0,68.0,Julio
3266,HK 06 YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,23.0,Julio
3269,66 111 72,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,4.0,Enero
3270,BB 8986,2021-08-15,00:00,94.0,40,RUTA 9,R02,APELADA,54.0,52.0,Agosto
3272,M PX 9357,2023-12-09,00:00,115.0,80,RUTA 9,R01,APELADA,35.0,31.0,Diciembre
3273,66 111 72,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,18.0,14.0,Enero
3275,WU 341 A,2023-06-17,10:13,124.0,80,RUTA 9,R03,PAGADA,44.0,40.0,Junio
3276,N HZ 1002,2024-01-08,20:20,109.0,40,AV SIEMPRE VIVA,,APELADA,69.0,67.0,Enero
3281,M20 CPR,2023-12-25,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,34.0,31.0,Diciembre
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,13.0,9.0,Enero
3285,T0Y DR,2021-04-16,11:15,87.0,80,AV LIBERTADOR,R01,APELADA,7.0,3.0,Abril
3287,831 MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,36.0,32.0,Enero
3288,UM 96 201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,30.0,26.0,Enero
3290,FVIO UHP,2021-01-13,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,10.0,Enero
3291,HAMSTUR,2021-09-14,11:15,134.0,80,AV LIBERTADOR,,APELADA,54.0,50.0,Septiembre
3293,YLO8 WUE,1932-01-01,11:15,71.0,60,AV LIBERTADOR,R01,ERROR,11.0,8.0,Enero
3295,WU 341 A,2021-03-04,15:55,118.0,80,AV LIBERTADOR,R01,ERROR,38.0,34.0,Marzo
3298,HF 58 HXP,2022-12-05,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0,Diciembre
3299,OUTSTDN,2020-08-05,20:21,122.0,80,AV LIBERTADOR,,APELADA,42.0,38.0,Agosto
3300,VTII AHV,2021-01-03,00:00,118.0,60,RUTA 9,R01,ERROR,58.0,55.0,Enero
3303,CD 056 01,2020-01-02,11:16,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0,Enero
3305,NTHG LFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,74.0,70.0,Marzo
3306,GN64 OTP,2020-12-03,10:13,138.0,60,RUTA 9,R02,ERROR,78.0,75.0,Diciembre
